branch,block_length,probability,unsigned_weight,negative_mass,physical_rate,support_rate,sign_cost,surviving_fraction,minimum_wigner,maximum_wigner,time,n_sites,block_start,cumulative_discarded_weight,maximum_bond,identity_A_minus_P_minus_2nu,identity_r_minus_s_minus_q
competing,4,0.1229359664519917,0.14677562021799445,0.011919826883001375,0.5240229142797924,0.47971256285074304,0.04431035142904934,0.83757756410366,-0.0005591223479203012,0.004277146120309095,0.62,100,48,2.2638605290829866e-15,31,0.0,3.469446951953614e-17
initial,5,0.02704445623084123,0.03452360355781713,0.003739573663487951,0.7220546479898405,0.673222405556037,0.048832242433803505,0.78336133670257,-0.00015559828906910463,0.003275910569974419,0.62,100,47,2.2638605290829866e-15,31,8.673617379884035e-19,6.938893903907228e-17
branch1,5,0.03310629551562157,0.043509406724975844,0.005201555604677137,0.6816063635675348,0.626955623542849,0.05465074002468577,0.7608997227860947,-0.00015698841814938008,0.0013080718291244534,0.62,100,47,2.2638605290829866e-15,31,1.734723475976807e-18,6.938893903907228e-17
branch2,5,0.03310629551562072,0.043509406724975414,0.005201555604677348,0.6816063635675399,0.6269556235428511,0.054650740024688914,0.7608997227860829,-0.00015698841814938317,0.0013080718291244501,0.62,100,47,2.2638605290829866e-15,31,-3.469446951953614e-18,-7.632783294297951e-17
competing,5,0.06621259103124229,0.08701881344995126,0.010403111209354485,0.5429769274555483,0.488326187430861,0.054650740024687325,0.7608997227860889,-0.00015698841814938317,0.0013080718291244534,0.62,100,47,2.2638605290829866e-15,31,0.0,-4.163336342344337e-17
initial,6,0.015050189624117334,0.019750203152624983,0.0023500067642538247,0.6993941147095836,0.6540985835798415,0.0452955311297421,0.7620270793071324,-5.815678851519662e-05,0.0010919697861319425,0.62,100,47,2.2638605290829866e-15,31,-8.673617379884035e-19,-4.85722573273506e-17
branch1,6,0.017928716457721344,0.026156580114953372,0.004113931828616014,0.670225263370506,0.6072757484149506,0.06294951495555533,0.6854380954592658,-6.159131355129311e-05,0.0003676022928840585,0.62,100,47,2.2638605290829866e-15,31,0.0,1.249000902703301e-16
branch2,6,0.017928716457720824,0.026156580114953212,0.0041139318286161925,0.6702252633705107,0.6072757484149517,0.06294951495555916,0.6854380954592502,-6.159131355129575e-05,0.0003676022928840579,0.62,100,47,2.2638605290829866e-15,31,3.469446951953614e-18,-1.5265566588595902e-16
competing,6,0.03585743291544217,0.052313160229906584,0.008227863657232206,0.5547007332771842,0.4917512183216269,0.06294951495555724,0.685438095459258,-6.159131355129575e-05,0.0003676022928840585,0.62,100,47,2.2638605290829866e-15,31,3.469446951953614e-18,4.163336342344337e-17
initial,7,0.008227538232778085,0.011380315685356659,0.0015763887262892876,0.6857526328868494,0.6394100157576356,0.04634261712921382,0.7229622147797418,-2.3079198547613467e-05,0.0003639899293022016,0.62,100,46,2.2638605290829866e-15,31,-8.673617379884035e-19,1.3877787807814457e-17
branch1,7,0.009723603495915428,0.015746000577992143,0.0030111985410383566,0.6618855713115338,0.5930241253589467,0.06886144595258724,0.6175284604971948,-1.7467268880122554e-05,0.00011483824962360853,0.62,100,46,2.2638605290829866e-15,31,2.6020852139652106e-18,-9.71445146547012e-17
branch2,7,0.009723603495915053,0.015746000577992036,0.0030111985410384914,0.6618855713115394,0.5930241253589476,0.06886144595259178,0.6175284604971752,-1.746726888012294e-05,0.00011483824962360765,0.62,100,46,2.2638605290829866e-15,31,0.0,2.7755575615628914e-17
competing,7,0.01944720699183048,0.031492001155984176,0.006022397082076848,0.5628645455172586,0.49400309956466915,0.0688614459525895,0.617528460497185,-1.746726888012294e-05,0.00011483824962360853,0.62,100,46,2.2638605290829866e-15,31,0.0,-2.7755575615628914e-17
initial,8,0.004533732416182199,0.006551411732910239,0.0010088396583640196,0.6745262182251935,0.628509340102073,0.046016878123120504,0.6920237348856481,-7.801297051682223e-06,0.00012132997643996334,0.62,100,46,2.2638605290829866e-15,31,0.0,-6.938893903907228e-18
branch1,8,0.0052710609258852245,0.00949469271055906,0.0021118158923369174,0.6556904528100166,0.5821277873164803,0.0735626654935363,0.5551586645898788,-5.502598266363177e-06,3.184486998529901e-05,0.62,100,46,2.2638605290829866e-15,31,8.673617379884035e-19,0.0
branch2,8,0.005271060925885017,0.009494692710559006,0.002111815892336994,0.6556904528100215,0.582127787316481,0.0735626654935405,0.5551586645898601,-5.502598266363232e-06,3.1844869985299034e-05,0.62,100,46,2.2638605290829866e-15,31,8.673617379884035e-19,1.3877787807814457e-17
competing,8,0.010542121851770243,0.01898938542111807,0.004223631784673911,0.5690470552400259,0.49548438974648745,0.07356266549353839,0.5551586645898694,-5.502598266363232e-06,3.1844869985299034e-05,0.62,100,46,2.2638605290829866e-15,31,3.469446951953614e-18,1.3877787807814457e-17
initial,9,0.002490307419277207,0.003773511870854952,0.0006416022257888726,0.6661499016187956,0.6199721311552173,0.046177770463578335,0.6599442388167143,-2.6352725174763943e-06,4.044332547960783e-05,0.62,100,45,2.2638605290829866e-15,31,0.0,-4.163336342344337e-17
branch1,9,0.002856478909106292,0.005725567975799975,0.0014345445333468414,0.6509072848112327,0.573645947190675,0.07726133762055773,0.49889878544445815,-1.6018542521392227e-06,9.973460597069893e-06,0.62,100,45,2.2638605290829866e-15,31,0.0,2.7755575615628914e-17
branch2,9,0.0028564789091061727,0.005725567975799945,0.0014345445333468862,0.6509072848112374,0.5736459471906756,0.0772613376205618,0.4988987854444399,-1.6018542521392022e-06,9.973460597069902e-06,0.62,100,45,2.2638605290829866e-15,31,0.0,-4.163336342344337e-17
competing,9,0.005712957818212464,0.01145113595159992,0.002869089066693728,0.5738909314156856,0.4966295937951258,0.07726133762055978,0.49889878544444893,-1.6018542521392227e-06,9.973460597069902e-06,0.62,100,45,2.2638605290829866e-15,31,0.0,2.7755575615628914e-17
initial,4,0.04653544313875794,0.0592593168450417,0.006361936853141884,0.766885259672916,0.7064580662497467,0.060427193423169274,0.7852848398580824,-0.0005289577037040584,0.009597971535693464,0.6399999999999999,100,48,2.5338734075563236e-15,32,-3.469446951953614e-18,-6.938893903907228e-18
branch1,4,0.06716148773244084,0.07384704698536235,0.0033427796264607584,0.6751638237391979,0.6514398143653706,0.023724009373827352,0.9094674800707103,-0.0004301134323622583,0.004363374656118962,0.6399999999999999,100,48,2.5338734075563236e-15,32,-6.071532165918825e-18,-3.469446951953614e-18
branch2,4,0.06716148773243932,0.07384704698536157,0.003342779626461125,0.6751638237392036,0.6514398143653732,0.023724009373830332,0.9094674800706993,-0.0004301134323622562,0.0043633746561189376,0.6399999999999999,100,48,2.5338734075563236e-15,32,-3.469446951953614e-18,1.3877787807814457e-17
competing,4,0.13432297546488015,0.14769409397072392,0.006685559252921884,0.5018770285992145,0.4781530192253856,0.023724009373828868,0.9094674800707048,-0.0004301134323622583,0.004363374656118962,0.6399999999999999,100,48,2.5338734075563236e-15,32,3.469446951953614e-18,-2.0816681711721685e-17
initial,5,0.024432568934475072,0.03572951606210584,0.005648473563815382,0.742367648865981,0.6663556302680175,0.0760120185979635,0.6838203151703997,-0.000214333311097142,0.003199144447380751,0.6399999999999999,100,47,2.5338734075563236e-15,32,1.734723475976807e-18,-2.7755575615628914e-17
branch1,5,0.03715582569664912,0.04490587963695601,0.003875026970153445,0.6585269409180908,0.6206373086417899,0.03788963227630097,0.8274156078677755,-0.00013631342009996666,0.001240019237501569,0.6399999999999999,100,47,2.5338734075563236e-15,32,4.336808689942018e-18,-3.469446951953614e-17
branch2,5,0.03715582569664824,0.04490587963695553,0.003875026970153646,0.6585269409180955,0.620637308641792,0.03788963227630354,0.8274156078677648,-0.00013631342009997764,0.0012400192375015657,0.6399999999999999,100,47,2.5338734075563236e-15,32,-1.734723475976807e-18,-5.551115123125783e-17
competing,5,0.07431165139329736,0.08981175927391155,0.007750053940307091,0.5198975048061041,0.4820078725298019,0.037889632276302286,0.82741560786777,-0.00013631342009997764,0.001240019237501569,0.6399999999999999,100,47,2.5338734075563236e-15,32,1.0408340855860843e-17,-7.632783294297951e-17
initial,6,0.013480971640220022,0.02091667008992579,0.003717849224852884,0.7177460159934346,0.6445348043294293,0.07321121166400527,0.6445084988318928,-7.690901044365417e-05,0.0010663806789918406,0.6399999999999999,100,47,2.5338734075563236e-15,32,0.0,-2.7755575615628914e-17
branch1,6,0.020669858740082515,0.02670604394735534,0.0030180926036364117,0.6465131232278072,0.6038108956871919,0.042702227540615284,0.7739768114224729,-5.242940408535467e-05,0.0003614982101138827,0.6399999999999999,100,47,2.5338734075563236e-15,32,0.0,-2.7755575615628914e-17
branch2,6,0.020669858740081953,0.026706043947355124,0.003018092603636584,0.6465131232278117,0.6038108956871933,0.04270222754061847,0.773976811422458,-5.242940408535664e-05,0.00036149821011388135,0.6399999999999999,100,47,2.5338734075563236e-15,32,2.6020852139652106e-18,6.938893903907228e-18
competing,6,0.04133971748016447,0.05341208789471046,0.006036185207272995,0.5309885931344852,0.48828636559386834,0.042702227540616866,0.7739768114224654,-5.242940408535664e-05,0.0003614982101138827,0.6399999999999999,100,47,2.5338734075563236e-15,32,3.469446951953614e-18,0.0
initial,7,0.0072888058131424715,0.012222999624561725,0.0024670969057096264,0.7030593654314895,0.6292051267003905,0.07385423873109896,0.5963189100076425,-2.9793442296103372e-05,0.00035546022721990244,0.6399999999999999,100,46,2.5338734075563236e-15,32,8.673617379884035e-19,1.3877787807814457e-17
branch1,7,0.011519100368895628,0.016206958787932053,0.0023439292095182133,0.6376783885345167,0.5889020820236335,0.048776306510883306,0.7107502721283481,-1.2855545109469305e-05,0.00010945486364944948,0.6399999999999999,100,46,2.5338734075563236e-15,32,-1.734723475976807e-18,-3.469446951953614e-17
branch2,7,0.011519100368895228,0.016206958787931915,0.002343929209518344,0.6376783885345217,0.5889020820236347,0.048776306510887046,0.7107502721283294,-1.2855545109469683e-05,0.0001094548636494486,0.6399999999999999,100,46,2.5338734075563236e-15,32,-8.673617379884035e-19,0.0
competing,7,0.023038200737790858,0.03241391757586397,0.004687858419036557,0.5386573627402413,0.4898810562293562,0.04877630651088516,0.7107502721283387,-1.2855545109469683e-05,0.00010945486364944948,0.6399999999999999,100,46,2.5338734075563236e-15,32,-3.469446951953614e-18,0.0
initial,8,0.003972355763540858,0.007181622260034217,0.0016046332482466791,0.691049496118742,0.6170287474917499,0.07402074862699214,0.553127917301784,-1.0077885929803871e-05,0.000118486742419165,0.6399999999999999,100,46,2.5338734075563236e-15,32,8.673617379884035e-19,1.3877787807814457e-17
branch1,8,0.006416545916434839,0.009808293683443152,0.001695873883504157,0.6311094156639332,0.5780658696227206,0.05304354604121267,0.654195941060193,-4.94292487601846e-06,3.136830980341378e-05,0.6399999999999999,100,46,2.5338734075563236e-15,32,-8.673617379884035e-19,-2.7755575615628914e-17
branch2,8,0.006416545916434617,0.009808293683443086,0.0016958738835042347,0.6311094156639375,0.5780658696227213,0.05304354604121616,0.6541959410601746,-4.942924876018792e-06,3.13683098034138e-05,0.6399999999999999,100,46,2.5338734075563236e-15,32,0.0,3.469446951953614e-17
competing,8,0.012833091832869455,0.019616587366886238,0.0033917477670083918,0.5444660180939422,0.49142247205272777,0.05304354604121442,0.6541959410601837,-4.942924876018792e-06,3.13683098034138e-05,0.6399999999999999,100,46,2.5338734075563236e-15,32,-8.673617379884035e-19,5.551115123125783e-17
initial,9,0.0021603868115918,0.004209663779154425,0.0010246384837813121,0.6819408882086916,0.6078191663234054,0.07412172188528611,0.5131969974157287,-3.406533640531312e-06,3.949558080589695e-05,0.6399999999999999,100,45,2.5338734075563236e-15,32,4.336808689942018e-19,9.71445146547012e-17
branch1,9,0.0035728763200999405,0.005941641384122805,0.0011843825320114322,0.6260427017423708,0.5695299840539485,0.05651271768842219,0.6013281665984327,-1.2861545969769656e-06,9.535616402894277e-06,0.6399999999999999,100,45,2.5338734075563236e-15,32,0.0,6.245004513516506e-17
branch2,9,0.003572876320099799,0.005941641384122764,0.0011843825320114818,0.6260427017423751,0.5695299840539493,0.05651271768842582,0.601328166598413,-1.2861545969769918e-06,9.535616402894287e-06,0.6399999999999999,100,45,2.5338734075563236e-15,32,1.3010426069826053e-18,-1.3877787807814457e-17
competing,9,0.00714575264019974,0.01188328276824557,0.002368765064022914,0.5490263483468234,0.4925136306583994,0.056512717688424016,0.6013281665984228,-1.2861545969769918e-06,9.535616402894287e-06,0.6399999999999999,100,45,2.5338734075563236e-15,32,2.6020852139652106e-18,-4.163336342344337e-17
initial,4,0.042618405539916845,0.06047409227585289,0.008927843367968024,0.7888672660220104,0.701385058126512,0.08748220789549846,0.7047382430398916,-0.0006599409035093377,0.009369097593669384,0.6599999999999999,100,48,3.2181766991936926e-15,32,-3.469446951953614e-18,-2.7755575615628914e-17
branch1,4,0.0724341439680103,0.0757906097594619,0.001678232895725806,0.656269372247883,0.6449452189522723,0.01132415329561059,0.9557139624274817,-0.00027492997376980474,0.0045049295160494805,0.6599999999999999,100,48,3.2181766991936926e-15,32,-1.0408340855860843e-17,6.071532165918825e-17
branch2,4,0.07243414396800875,0.07579060975946074,0.0016782328957259903,0.6562693722478883,0.6449452189522762,0.011324153295612129,0.9557139624274759,-0.0002749299737698038,0.004504929516049451,0.6599999999999999,100,48,3.2181766991936926e-15,32,9.540979117872439e-18,-3.469446951953614e-17
competing,4,0.14486828793601905,0.15158121951892264,0.0033564657914517963,0.48298257710789927,0.47165842381228795,0.011324153295611386,0.9557139624274787,-0.00027492997376980474,0.0045049295160494805,0.6599999999999999,100,48,3.2181766991936926e-15,32,-8.673617379884035e-19,-6.938893903907228e-17
initial,5,0.021982844607501703,0.03729970872080494,0.007658432056651614,0.7634985840773479,0.657753952291312,0.10574463178603602,0.5893570046899633,-0.00026126235439485434,0.003122747750229531,0.6599999999999999,100,47,3.2181766991936926e-15,32,6.938893903907228e-18,-2.7755575615628914e-17
branch1,5,0.04103231966648875,0.046328522839731795,0.0026481015866215243,0.6386790476524813,0.6143994927025018,0.02427955494997942,0.8856815877431566,-0.00012553499297191642,0.0011899075072179168,0.6599999999999999,100,47,3.2181766991936926e-15,32,-4.336808689942018e-18,4.5102810375396984e-17
branch2,5,0.041032319666487925,0.04632852283973133,0.0026481015866217,0.6386790476524853,0.6143994927025038,0.02427955494998143,0.8856815877431476,-0.00012553499297192708,0.0011899075072179216,0.6599999999999999,100,47,3.2181766991936926e-15,32,5.204170427930421e-18,3.469446951953614e-17
competing,5,0.08206463933297667,0.09265704567946312,0.005296203173243225,0.5000496115404942,0.47577005659051375,0.024279554949980405,0.8856815877431521,-0.00012553499297192708,0.0011899075072179216,0.6599999999999999,100,47,3.2181766991936926e-15,32,0.0,5.898059818321144e-17
initial,6,0.011979683838182119,0.0224863890377326,0.005253352599775243,0.7374238462409842,0.6324741807455115,0.10494966549547265,0.5327526717642381,-9.1808901929215e-05,0.001040914378073969,0.6599999999999999,100,47,3.2181766991936926e-15,32,-3.469446951953614e-18,4.163336342344337e-17
branch1,6,0.023371497598622747,0.027688608544280385,0.0021585554728288186,0.626039675064477,0.5977890323769329,0.028250642687544045,0.8440834995823789,-4.702045803506719e-05,0.0003495329111079168,0.6599999999999999,100,47,3.2181766991936926e-15,32,8.673617379884035e-19,2.42861286636753e-17
branch2,6,0.0233714975986222,0.027688608544280117,0.0021585554728289595,0.6260396750644809,0.5977890323769345,0.028250642687546356,0.8440834995823673,-4.702045803506863e-05,0.0003495329111079155,0.6599999999999999,100,47,3.2181766991936926e-15,32,0.0,4.5102810375396984e-17
competing,6,0.046742995197244945,0.0553772170885605,0.0043171109456577785,0.5105151449711547,0.48226450228360956,0.02825064268754517,0.8440834995823732,-4.702045803506863e-05,0.0003495329111079168,0.6599999999999999,100,47,3.2181766991936926e-15,32,-3.469446951953614e-18,-4.5102810375396984e-17
initial,7,0.006413889068626411,0.013364513903755437,0.003475312417564513,0.7213270675792319,0.6164503286986133,0.10487673888061878,0.47991936817276265,-3.514041286877623e-05,0.0003469714604285096,0.6599999999999999,100,46,3.2181766991936926e-15,32,0.0,-1.249000902703301e-16
branch1,7,0.013339938859746258,0.016764813814335172,0.0017124374772944577,0.6167132602475114,0.5840675721060519,0.03264568814145937,0.7957105284604837,-1.1472519402432568e-05,0.00010317254343619968,0.6599999999999999,100,46,3.2181766991936926e-15,32,-8.673617379884035e-19,1.457167719820518e-16
branch2,7,0.013339938859745841,0.016764813814334985,0.0017124374772945724,0.6167132602475158,0.5840675721060535,0.03264568814146222,0.7957105284604677,-1.1472519402433626e-05,0.0001031725434361995,0.6599999999999999,100,46,3.2181766991936926e-15,32,-1.3010426069826053e-18,6.938893903907228e-17
competing,7,0.0266798777194921,0.03352962762867016,0.00342487495458903,0.5176922344532356,0.4850465463117749,0.03264568814146079,0.7957105284604757,-1.1472519402433626e-05,0.00010317254343619968,0.6599999999999999,100,46,3.2181766991936926e-15,32,-1.734723475976807e-18,-4.85722573273506e-17
